case:concept:name,concept:name,tool,time:timestamp,org:resource,lifecycle:transition,artifact_type,agent_model,case:primary_intent,case:concern,case:session,case:worktree,case:week,case:corrects_agent,case:cross_cutting,case:rework,case:scope_change,case:user_incorrect
317,VCS,PowerShell,2026-06-22T15:06:00.382Z,agent,complete,,opus-4-7,feature,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,0,0,0
317,PLAN,TaskUpdate,2026-06-22T15:06:08.389Z,agent,complete,,opus-4-7,feature,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,0,0,0
318,PLAN,TaskCreate,2026-06-22T15:19:11.495Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,PLAN,TaskUpdate,2026-06-22T15:19:14.534Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,EDIT,Edit,2026-06-22T15:19:30.265Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,EDIT,Edit,2026-06-22T15:19:43.044Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,EDIT,Edit,2026-06-22T15:19:54.406Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,EDIT,Edit,2026-06-22T15:19:58.378Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,EDIT,Edit,2026-06-22T15:20:06.286Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,EDIT,Edit,2026-06-22T15:20:12.359Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,SHELL,PowerShell,2026-06-22T15:20:18.824Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,VCS,PowerShell,2026-06-22T15:20:42.315Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
318,PLAN,TaskUpdate,2026-06-22T15:20:51.787Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,0,0,1,1,0
319,PLAN,TaskUpdate,2026-06-23T17:47:53.480Z,agent,complete,,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,SHELL,PowerShell,2026-06-23T17:48:05.472Z,agent,complete,,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,EDIT,Edit,2026-06-23T17:49:07.208Z,agent,complete,doc,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,EDIT,Edit,2026-06-23T17:49:22.449Z,agent,complete,doc,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,EDIT,Edit,2026-06-23T17:49:55.376Z,agent,complete,doc,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,SHELL,PowerShell,2026-06-23T17:50:01.790Z,agent,complete,,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,EDIT,Edit,2026-06-23T17:50:15.950Z,agent,complete,doc,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,EDIT,Edit,2026-06-23T17:50:38.772Z,agent,complete,doc,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
319,PLAN,TaskUpdate,2026-06-23T17:50:44.727Z,agent,complete,,opus-4-7,clarification,docs & paper,ed44f5d0,main,2026-W26,0,0,0,0,0
320,EXPLORE,Grep,2026-06-24T05:54:44.759Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:54:59.686Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Grep,2026-06-24T05:55:37.085Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Grep,2026-06-24T05:55:43.212Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:55:48.997Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Grep,2026-06-24T05:55:57.399Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Grep,2026-06-24T05:56:03.496Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,PLAN,TaskCreate,2026-06-24T05:56:10.577Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,PLAN,TaskUpdate,2026-06-24T05:56:13.829Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Grep,2026-06-24T05:56:18.662Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:56:25.476Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,SHELL,PowerShell,2026-06-24T05:56:57.611Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:57:38.969Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:57:46.270Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:57:57.131Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:58:11.696Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EXPLORE,Read,2026-06-24T05:58:17.958Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:58:41.479Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:58:51.132Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:58:58.372Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:07.778Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:14.367Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:21.473Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:29.938Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:36.053Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:45.187Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T05:59:54.648Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T06:00:00.199Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T06:00:12.956Z,agent,complete,source,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T06:00:26.792Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,SHELL,PowerShell,2026-06-24T06:00:33.450Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,SHELL,PowerShell,2026-06-24T06:01:02.653Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,EDIT,Edit,2026-06-24T06:02:36.740Z,agent,complete,test,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,SHELL,PowerShell,2026-06-24T06:02:41.906Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,PLAN,TaskUpdate,2026-06-24T06:02:57.231Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
320,VCS,PowerShell,2026-06-24T06:03:15.650Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Grep,2026-06-24T06:24:55.751Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Read,2026-06-24T06:25:01.876Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Read,2026-06-24T06:25:11.954Z,agent,complete,data,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Grep,2026-06-24T06:25:17.647Z,agent,complete,data,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Grep,2026-06-24T06:25:27.003Z,agent,complete,data,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Grep,2026-06-24T06:25:33.878Z,agent,complete,data,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Read,2026-06-24T06:26:05.038Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,PLAN,TaskCreate,2026-06-24T06:26:10.293Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,PLAN,TaskCreate,2026-06-24T06:26:18.365Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,PLAN,TaskUpdate,2026-06-24T06:26:21.972Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EDIT,Edit,2026-06-24T06:26:33.142Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,PLAN,TaskUpdate,2026-06-24T06:26:37.878Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,PLAN,TaskUpdate,2026-06-24T06:26:42.761Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Grep,2026-06-24T06:27:06.457Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Read,2026-06-24T06:27:12.220Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Grep,2026-06-24T06:27:27.934Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EXPLORE,Read,2026-06-24T06:27:35.762Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EDIT,Edit,2026-06-24T06:27:56.636Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EDIT,Edit,2026-06-24T06:28:04.886Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EDIT,Edit,2026-06-24T06:28:10.454Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,SHELL,PowerShell,2026-06-24T06:28:14.479Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,SHELL,PowerShell,2026-06-24T06:28:48.775Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,EDIT,Edit,2026-06-24T06:29:50.906Z,agent,complete,test,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,SHELL,PowerShell,2026-06-24T06:29:56.123Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,SHELL,PowerShell,2026-06-24T06:30:05.732Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,PLAN,TaskUpdate,2026-06-24T06:30:32.596Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
321,VCS,PowerShell,2026-06-24T06:30:48.029Z,agent,complete,,opus-4-7,fix,decomposition & stubs,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Grep,2026-06-24T07:04:54.272Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Grep,2026-06-24T07:05:00.704Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Grep,2026-06-24T07:05:07.631Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Read,2026-06-24T07:05:15.451Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Read,2026-06-24T07:05:22.301Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Grep,2026-06-24T07:05:30.237Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Read,2026-06-24T07:05:40.731Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Grep,2026-06-24T07:06:08.394Z,agent,complete,data,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,PLAN,TaskCreate,2026-06-24T07:07:08.569Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,PLAN,TaskUpdate,2026-06-24T07:07:12.525Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Read,2026-06-24T07:07:18.996Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:07:42.267Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:07:49.505Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:08:15.044Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:08:30.096Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:08:37.936Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:08:52.801Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:09:07.317Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:09:14.911Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,SHELL,PowerShell,2026-06-24T07:09:20.312Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,SHELL,PowerShell,2026-06-24T07:09:39.490Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EXPLORE,Read,2026-06-24T07:09:50.248Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:09:57.695Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:10:02.985Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,SHELL,PowerShell,2026-06-24T07:10:09.047Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,SHELL,PowerShell,2026-06-24T07:10:37.042Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:11:39.196Z,agent,complete,test,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,SHELL,PowerShell,2026-06-24T07:11:44.669Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:12:18.149Z,agent,complete,test,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,EDIT,Edit,2026-06-24T07:12:26.458Z,agent,complete,test,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,SHELL,PowerShell,2026-06-24T07:12:31.354Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,PLAN,TaskUpdate,2026-06-24T07:12:46.047Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
324,VCS,PowerShell,2026-06-24T07:13:02.172Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
325,EXPLORE,Grep,2026-06-24T07:44:26.460Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
325,EXPLORE,Read,2026-06-24T07:44:33.664Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
325,EDIT,Edit,2026-06-24T07:45:10.180Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
325,SHELL,PowerShell,2026-06-24T07:45:21.962Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
325,VCS,PowerShell,2026-06-24T07:45:44.531Z,agent,complete,,opus-4-7,fix,scenarios & conditions,ed44f5d0,main,2026-W26,1,0,0,0,0
326,VCS,PowerShell,2026-06-24T07:51:31.144Z,agent,complete,,opus-4-7,release_ops,release & CI,ed44f5d0,main,2026-W26,0,0,0,0,0
329,EXPLORE,Read,2026-06-24T08:11:37.840Z,agent,complete,,opus-4-7,fix,jUCMNav export/round-trip,ed44f5d0,main,2026-W26,1,0,0,0,0
329,EDIT,Edit,2026-06-24T08:11:49.085Z,agent,complete,,opus-4-7,fix,jUCMNav export/round-trip,ed44f5d0,main,2026-W26,1,0,0,0,0
329,SHELL,PowerShell,2026-06-24T08:12:01.447Z,agent,complete,,opus-4-7,fix,jUCMNav export/round-trip,ed44f5d0,main,2026-W26,1,0,0,0,0
330,EXPLORE,Grep,2026-06-24T08:59:37.564Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EXPLORE,Read,2026-06-24T08:59:45.574Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EDIT,Edit,2026-06-24T09:00:12.527Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EXPLORE,Grep,2026-06-24T09:00:21.701Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EXPLORE,Grep,2026-06-24T09:00:57.820Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,SHELL,PowerShell,2026-06-24T09:01:06.031Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EXPLORE,Read,2026-06-24T09:01:18.312Z,agent,complete,test,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EXPLORE,Read,2026-06-24T09:01:27.429Z,agent,complete,test,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,EDIT,Edit,2026-06-24T09:01:46.716Z,agent,complete,test,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,SHELL,PowerShell,2026-06-24T09:01:51.173Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
330,VCS,PowerShell,2026-06-24T09:02:18.137Z,agent,complete,,opus-4-7,fix,metamodel/object-model,ed44f5d0,main,2026-W26,0,0,0,0,0
331,EXPLORE,Read,2026-07-01T02:11:51.035Z,agent,complete,,opus-4-7,docs,scenarios & conditions,ed44f5d0,main,2026-W27,0,0,0,0,0
331,EXPLORE,Grep,2026-07-01T02:12:01.509Z,agent,complete,,opus-4-7,docs,scenarios & conditions,ed44f5d0,main,2026-W27,0,0,0,0,0
331,EXPLORE,Grep,2026-07-01T02:12:09.812Z,agent,complete,,opus-4-7,docs,scenarios & conditions,ed44f5d0,main,2026-W27,0,0,0,0,0
331,EXPLORE,Read,2026-07-01T02:12:15.672Z,agent,complete,,opus-4-7,docs,scenarios & conditions,ed44f5d0,main,2026-W27,0,0,0,0,0
331,EXPLORE,Grep,2026-07-01T02:12:21.868Z,agent,complete,,opus-4-7,docs,scenarios & conditions,ed44f5d0,main,2026-W27,0,0,0,0,0
331,EXPLORE,Read,2026-07-01T02:12:28.147Z,agent,complete,,opus-4-7,docs,scenarios & conditions,ed44f5d0,main,2026-W27,0,0,0,0,0
332,PLAN,TaskCreate,2026-07-01T14:20:43.467Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,PLAN,TaskUpdate,2026-07-01T14:20:45.607Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,Bash,2026-07-01T14:20:53.962Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,PowerShell,2026-07-01T14:21:06.772Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EXPLORE,Read,2026-07-01T14:21:13.329Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EXPLORE,Read,2026-07-01T14:21:18.839Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EXPLORE,Read,2026-07-01T14:21:34.092Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EXPLORE,Read,2026-07-01T14:21:39.124Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EXPLORE,Read,2026-07-01T14:21:45.851Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Write,2026-07-01T14:24:22.511Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,PowerShell,2026-07-01T14:24:27.516Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,Bash,2026-07-01T14:24:35.617Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,PowerShell,2026-07-01T14:24:46.852Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,PowerShell,2026-07-01T14:25:33.375Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,PowerShell,2026-07-01T14:25:47.610Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:26:04.826Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:26:18.911Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:26:55.453Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:27:14.851Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:27:28.901Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:27:37.765Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Edit,2026-07-01T14:27:48.681Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,SHELL,PowerShell,2026-07-01T14:27:54.781Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,VCS,PowerShell,2026-07-01T14:28:17.420Z,agent,complete,doc,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,VCS,Bash,2026-07-01T14:28:31.063Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,VCS,PowerShell,2026-07-01T14:28:42.537Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
332,EDIT,Write,2026-07-01T14:28:56.724Z,agent,complete,,opus-4-7,docs,docs & paper,ed44f5d0,main,2026-W27,0,1,0,0,0
